search_id,search_term,clicked,search_results_position
849,airline,1,1
911,dog,1,2
129,airline,0,5
692,hotel,1,4
457,physical,1,4
242,politics,0,2
169,station,1,5
998,sister,0,5
885,fire,0,2
138,law,1,3
308,physical,1,4
535,sister,1,4
700,national,0,1
172,fire,0,3
862,cat,0,3
815,approach,0,3
530,physical,0,3
480,fire,0,2
750,national,1,5
502,rabbit,0,1
403,hotel,1,4
900,politics,0,1
655,summer,0,2
696,police,1,1
223,station,0,3
580,police,1,2
490,summer,1,3
983,sister,0,4
293,hotel,0,5
824,law,1,3
821,national,0,2
12,station,1,2
893,cat,1,1
497,police,0,5
88,police,1,3
335,approach,1,4
452,church,0,1
915,fire,0,5
855,national,0,2
832,station,0,4
249,politics,1,5
588,politics,1,3
451,fire,1,3
503,church,0,5
489,quality,1,2
801,physical,0,2
40,police,1,4
783,physical,1,4
608,physical,0,3
928,education,1,2
277,church,0,5
338,airline,1,5
117,fire,1,3
908,sister,0,4
602,politics,1,1
772,rabbit,0,1
669,politics,1,1
193,fire,1,1
178,airline,0,2
520,cat,0,2
931,quality,1,5
325,approach,1,4
354,fire,0,1
472,politics,1,3
28,cat,0,4
876,fire,1,5
936,station,0,5
46,hotel,0,1
155,sister,1,2
915,station,1,5
474,summer,1,3
133,education,1,5
915,sister,1,4
246,police,0,1
913,hotel,1,5
969,sister,1,4
55,politics,0,2
465,law,1,5
531,sister,1,4
81,education,1,5
398,rabbit,1,5
540,police,1,4
806,law,1,5
804,cat,1,1
252,cat,0,2
359,approach,0,5
849,cat,1,4
62,airline,0,5
568,national,1,1
126,fire,0,5
838,law,0,2
711,church,1,3
707,law,1,5
224,sister,1,4
5,airline,1,5
534,sister,0,1
218,station,1,1
148,station,1,2
447,politics,1,3
670,church,1,2
659,approach,0,4
743,station,1,4
556,national,1,3
994,hotel,1,4
193,education,0,1
916,politics,1,4
556,sister,0,1
156,rabbit,0,4
815,national,0,2
917,church,1,5
872,station,0,5
984,dog,1,5
202,approach,0,2
570,church,0,4
604,physical,0,1
884,education,0,2
873,education,1,2
801,approach,0,5
334,sister,1,4
532,cat,1,1
468,church,0,1
357,cat,0,2
232,police,0,3
34,sister,0,4
618,hotel,0,2
756,education,0,5
283,quality,1,2
157,summer,0,3
965,quality,0,3
356,rabbit,1,3
54,airline,1,2
754,police,0,2
822,fire,1,1
163,police,0,4
332,sister,0,4
184,politics,1,2
758,hotel,0,4
618,law,0,1
723,politics,1,5
878,quality,1,4
645,rabbit,0,2
982,approach,0,4
425,approach,0,2
254,airline,0,4
707,station,0,3
905,police,0,5
489,national,0,2
937,sister,0,4
421,airline,0,2
291,politics,0,5
780,police,1,4
573,sister,0,3
509,police,0,3
897,station,1,3
700,approach,1,3
316,rabbit,0,1
372,sister,1,3
273,rabbit,1,2
486,approach,1,2
303,law,1,2
943,politics,0,1
948,approach,0,4
740,politics,0,1
188,rabbit,0,2
273,national,1,3
492,airline,0,1
518,national,1,1
35,quality,0,5
127,airline,0,4
909,airline,0,2
243,law,1,2
943,hotel,1,1
685,police,1,5
74,hotel,0,4
397,station,1,1
666,station,1,2
729,quality,0,3
664,sister,0,2
910,law,0,3
152,church,0,1
667,dog,1,3
863,sister,1,4
332,politics,0,4
59,church,0,2
919,fire,0,1
773,police,0,4
74,fire,1,5
203,rabbit,0,4
832,hotel,1,5
447,quality,0,3
184,summer,1,3
368,cat,1,3
248,station,1,4
405,summer,0,1
332,sister,0,3
831,cat,1,5
530,hotel,1,3
658,fire,0,1
924,summer,0,3
227,rabbit,1,4
241,sister,0,3
444,station,1,3
527,church,0,1
289,law,0,3
881,hotel,0,1
914,law,0,4
417,national,0,2
728,summer,1,1
849,law,1,5
941,dog,0,2
57,approach,1,4
771,rabbit,0,1
242,education,0,5
148,church,1,3
838,physical,0,2
501,national,0,4
199,fire,0,1
285,law,0,1
591,airline,1,4
358,airline,0,4
810,airline,1,4
647,summer,1,4
116,police,0,2
675,station,0,3
256,physical,0,5
702,summer,0,3
704,sister,0,2
712,airline,1,1
949,church,0,3
682,airline,0,1
144,rabbit,0,4
225,dog,1,4
216,fire,1,5
677,sister,0,1
397,physical,1,5
718,summer,0,3
745,politics,1,5
89,approach,1,2
552,station,0,1
573,sister,0,3
626,police,1,3
483,rabbit,1,2
612,quality,0,1
396,summer,0,1
666,approach,1,2
480,approach,1,2
117,law,1,2
671,dog,1,2
636,rabbit,1,2
488,sister,1,4
587,politics,1,3
743,hotel,0,1
570,airline,1,2
541,airline,1,5
353,rabbit,0,4
552,church,1,3
77,physical,1,3
379,quality,0,3
718,approach,0,5
962,summer,1,5
323,hotel,1,1
431,police,0,5
719,education,1,5
713,summer,0,1
292,approach,1,3
821,rabbit,0,3
967,dog,0,3
766,physical,1,3
533,national,1,1
249,sister,1,2
844,cat,0,3
599,church,1,3
893,summer,1,5
701,fire,1,2
96,airline,1,4
488,church,1,3
162,national,1,3
188,sister,1,5
606,airline,0,4
350,politics,1,1
85,dog,1,5
784,station,1,1
2,approach,1,3
192,church,0,5
100,rabbit,1,1
227,station,1,5
162,dog,0,5
318,airline,0,3
215,summer,1,1
69,station,1,3
421,sister,1,1
450,station,0,5
226,approach,0,4
584,approach,1,5
697,dog,1,5
979,politics,1,4
777,education,1,4
501,church,0,3
78,law,1,3
555,education,0,5
696,quality,0,1
634,rabbit,1,3
709,summer,0,4
762,church,1,1
468,law,1,5
100,cat,0,1
195,rabbit,0,4
112,politics,1,3
854,cat,1,5
44,church,0,5
663,education,1,3
766,approach,0,3
614,cat,0,3
390,national,0,1
711,quality,1,5
245,hotel,0,2
22,police,0,5
751,airline,0,1
819,education,1,1
463,approach,1,3
244,airline,0,2
215,summer,0,3
166,church,0,4
39,summer,1,1
891,church,0,4
423,hotel,0,2
212,education,0,3
790,law,0,1
855,summer,1,1
777,fire,0,3
748,physical,0,2
373,summer,0,3
275,fire,1,4
482,church,0,5
238,airline,0,2
37,fire,1,4
304,dog,0,4
485,education,1,1
988,education,1,5
806,law,0,2
89,physical,1,2
682,cat,0,5
104,national,1,1
456,rabbit,1,4
946,approach,1,3
948,national,0,5
313,law,1,1
332,education,1,5
599,national,0,4
254,summer,0,3
733,approach,0,1
189,education,0,5
781,quality,1,4
497,education,1,2
505,airline,0,3
717,quality,1,4
991,politics,1,1
421,police,1,4
222,approach,0,3
547,sister,1,4
178,fire,1,1
623,airline,1,3
876,physical,0,2
128,national,0,1
9,police,0,4
672,station,1,3
429,hotel,1,2
310,national,1,4
779,quality,0,5
53,sister,0,4
544,cat,0,1
770,church,0,5
133,hotel,0,2
140,physical,0,2
899,national,0,4
528,airline,1,1
833,police,1,1
861,fire,1,1
942,summer,1,2
324,cat,0,4
722,hotel,0,2
282,station,1,2
76,law,0,3
26,law,0,4
991,police,0,2
869,station,0,3
888,summer,0,3
449,police,1,1
95,airline,1,2
644,physical,0,4
490,police,1,3
140,police,1,1
794,politics,0,3
48,education,0,5
900,politics,1,3
638,hotel,0,2
342,education,1,4
75,physical,0,2
478,cat,0,4
616,politics,1,2
159,education,1,2
586,approach,0,5
275,hotel,0,5
592,politics,0,2
493,approach,0,3
888,politics,0,4
875,dog,0,4
661,rabbit,0,3
559,airline,0,1
614,station,0,4
794,physical,0,1
581,quality,0,3
398,rabbit,1,1
113,summer,0,2
301,dog,1,4
387,national,0,2
808,church,0,4
210,fire,0,5
6,rabbit,1,5
726,station,1,1
278,education,1,5
364,cat,0,3
465,dog,0,5
864,airline,0,2
327,politics,1,3
96,airline,1,4
917,sister,1,2
105,law,0,3
976,approach,1,2
835,politics,0,2
173,cat,1,4
236,sister,1,2
783,fire,1,4
308,airline,0,1
927,rabbit,1,2
351,approach,0,4
195,rabbit,1,5
700,airline,0,3
156,summer,0,3
89,law,0,2
277,cat,0,3
739,politics,1,3
370,summer,1,5
827,sister,0,5
288,sister,0,1
885,national,0,2
133,education,0,4
943,national,0,5
727,cat,0,4
475,law,1,2
493,law,1,2
857,church,1,4
234,rabbit,1,1
46,sister,1,1
615,church,1,1
257,rabbit,1,3
453,national,0,4
860,station,0,2
219,hotel,1,3
119,dog,0,4
22,fire,1,1
808,approach,1,2
653,station,1,3
675,approach,1,5
349,national,1,3
153,sister,0,3
772,church,1,2
591,education,0,1
976,approach,0,4
343,police,0,5
560,station,0,4
550,physical,0,4
767,cat,1,3
868,rabbit,0,4
417,dog,1,4
10,physical,0,3
913,national,0,5
425,politics,1,4
521,politics,1,2
753,dog,0,4
518,education,1,4
232,church,1,4
137,fire,0,4
618,station,1,4
266,education,1,4
120,church,1,4
40,rabbit,0,1
208,hotel,0,2
476,cat,0,5
942,rabbit,1,3
632,dog,1,2
694,sister,1,2
39,hotel,0,5
223,politics,1,5
606,education,1,4
40,summer,0,2
890,law,0,3
